age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
48,12,155862,13,9,14,37,4,5,6,0,0,65,7,<=50K
51,8,171924,27,10,9,32,11,5,6,0,0,50,7,<=50K
18,12,243900,13,9,2,3,30,5,20,0,0,15,7,<=50K
23,12,231160,27,10,2,25,30,5,6,0,0,25,7,<=50K
31,12,356882,13,9,9,41,11,5,6,5013,0,40,7,<=50K
38,12,49020,13,9,9,34,11,5,6,0,0,40,7,<=50K
19,35,105460,27,10,2,35,30,5,6,0,0,20,59,<=50K
56,12,157749,27,10,9,40,11,5,6,0,0,60,7,>50K
31,12,131568,36,4,14,37,42,5,6,0,0,20,7,<=50K
46,12,332355,27,10,9,3,11,5,6,0,0,40,7,<=50K
39,12,204501,22,14,9,10,11,5,6,0,0,50,7,>50K
56,47,305767,13,9,9,25,11,28,6,0,0,40,84,<=50K
31,12,129761,13,9,2,10,42,5,20,0,0,40,7,<=50K
42,55,130126,1,13,9,18,11,5,6,0,1977,40,7,>50K
53,12,102828,13,9,9,10,11,5,6,0,0,35,7,>50K
18,12,160984,16,7,2,25,30,5,20,0,0,15,7,<=50K
18,35,255282,16,7,2,35,30,17,6,0,1602,48,7,<=50K
20,35,346341,27,10,2,35,4,5,20,0,0,35,7,<=50K
27,12,285897,13,9,9,18,11,5,6,0,1848,45,7,>50K
31,12,356689,1,13,2,40,4,5,6,0,0,40,7,<=50K
52,45,192386,22,14,9,10,11,5,6,5013,0,40,7,<=50K
46,12,394860,13,9,9,25,11,5,6,0,0,40,7,<=50K
30,12,113129,27,10,2,25,4,5,6,0,0,24,7,<=50K
26,12,55929,1,13,2,25,4,5,20,0,0,40,7,<=50K
48,47,177018,22,14,9,18,11,5,6,0,0,50,7,>50K
37,12,161141,27,10,9,34,11,5,6,0,0,40,7,>50K
29,12,309463,23,5,9,34,11,5,6,0,0,40,7,<=50K
49,12,165468,13,9,9,10,11,5,6,7688,0,55,7,>50K
24,12,49218,13,9,14,41,4,5,6,0,0,40,7,<=50K
74,8,119129,13,9,9,32,11,5,6,0,2149,20,7,<=50K
56,8,162130,56,3,9,10,11,5,6,0,1887,67,7,>50K
39,45,129573,1,13,2,3,4,5,6,0,1741,40,7,<=50K
21,12,306850,13,9,2,37,30,5,6,0,0,40,7,<=50K
29,12,135296,1,13,2,10,4,5,20,0,2258,45,7,>50K
43,8,187322,13,9,14,25,42,5,6,0,0,45,7,<=50K
23,12,55674,1,13,2,49,4,5,20,2907,0,40,7,<=50K
26,12,148298,13,9,2,10,4,5,20,0,0,50,7,<=50K
47,12,34845,13,9,9,37,11,5,6,0,0,60,7,<=50K
27,12,200733,13,9,9,41,11,5,6,0,0,55,7,<=50K
45,12,191858,13,9,9,41,11,5,6,0,0,45,7,>50K
30,12,425528,13,9,2,49,30,5,6,0,0,70,7,<=50K
35,12,44780,27,10,9,3,19,5,20,7688,0,20,7,>50K
33,12,125856,13,9,9,34,11,5,6,0,0,40,7,<=50K
37,12,100508,13,9,9,34,11,5,6,0,0,40,7,>50K
21,12,148294,13,9,2,40,30,5,6,0,0,20,7,<=50K
42,12,39324,13,9,9,32,11,5,6,0,0,40,7,<=50K
48,45,147397,13,9,9,3,11,5,6,0,0,36,7,<=50K
46,12,24728,13,9,2,34,4,5,20,0,0,48,7,<=50K
36,12,177616,56,3,44,41,4,5,20,0,0,40,7,<=50K
54,12,163826,13,9,2,18,4,5,6,0,0,40,7,<=50K
25,12,199947,13,9,9,3,19,5,20,0,0,40,7,<=50K
26,47,386949,13,9,14,3,42,5,20,0,0,25,7,<=50K
36,55,116133,13,9,9,37,11,5,6,0,0,57,7,<=50K
56,8,196307,1,13,2,18,4,5,6,0,0,20,7,<=50K
37,12,177181,13,9,9,34,11,5,6,0,0,40,7,<=50K
26,12,324854,1,13,2,18,4,5,20,0,0,40,7,>50K
23,12,188505,1,13,2,25,30,5,20,0,0,25,7,<=50K
23,0,502316,1,13,2,18,4,5,20,0,0,40,7,<=50K
41,0,26892,1,13,2,3,4,5,6,0,0,40,7,<=50K
55,12,102058,1,13,9,10,11,5,6,0,0,50,7,>50K
39,12,167728,1,13,9,10,11,5,6,0,0,40,7,>50K
67,47,233681,31,12,9,10,11,5,6,0,0,35,7,<=50K
60,12,26756,13,9,63,32,4,5,20,0,0,50,7,<=50K
54,12,101890,13,9,63,32,42,5,20,0,0,40,7,<=50K
38,12,192337,22,14,9,18,11,5,6,0,0,40,59,>50K
47,12,340982,27,10,9,41,11,28,6,3103,0,40,64,>50K
49,0,102308,1,13,9,18,11,5,6,0,0,42,7,>50K
19,12,84747,13,9,2,32,30,5,20,0,0,24,7,<=50K
20,12,197752,27,10,2,34,42,5,6,0,0,40,7,<=50K
66,12,185336,13,9,63,32,57,5,20,0,0,35,7,<=50K
22,35,289984,27,10,2,35,4,17,20,0,0,25,7,<=50K
51,8,125417,22,14,9,10,11,5,6,0,0,42,7,>50K
19,12,278480,27,10,2,10,4,5,6,0,0,40,7,<=50K
36,12,146412,27,10,14,3,42,5,20,0,0,40,7,<=50K
33,12,193042,13,9,9,37,11,5,6,0,0,60,7,>50K
41,12,53956,1,13,14,32,4,5,6,0,1980,56,7,<=50K
90,12,175491,13,9,9,34,11,5,6,9386,0,50,72,>50K
78,35,33186,36,4,9,35,11,5,6,0,0,60,7,<=50K
36,12,144154,13,9,14,10,4,5,20,0,0,40,7,<=50K
30,12,194901,53,15,14,32,30,5,6,0,0,55,7,<=50K
35,12,335777,27,10,14,10,4,5,6,0,0,40,39,<=50K
46,12,139268,22,14,9,10,11,5,6,0,0,45,7,>50K
38,12,33887,13,9,2,41,57,5,6,0,0,40,7,<=50K
24,12,283613,1,13,9,18,11,5,6,0,0,40,7,<=50K
40,12,141245,1,13,9,25,19,5,20,0,0,40,50,<=50K
49,12,298130,36,4,9,41,11,5,6,0,0,40,7,<=50K
19,12,186096,13,9,2,25,30,17,6,0,0,30,7,<=50K
77,12,187656,27,10,63,82,4,5,20,0,0,20,7,<=50K
46,12,102308,13,9,9,15,11,5,6,0,0,56,7,>50K
41,12,124639,27,10,44,34,4,17,6,0,0,40,7,<=50K
28,12,388112,65,2,2,40,42,5,6,0,0,77,39,<=50K
21,12,109952,13,9,9,34,11,5,6,0,0,40,7,<=50K
24,12,164529,77,8,2,40,30,17,6,0,0,40,7,<=50K
36,12,247750,13,9,9,37,11,17,6,0,0,45,7,<=50K
23,0,103588,27,10,2,3,30,5,6,0,0,25,7,<=50K
38,45,248919,13,9,9,37,11,5,6,0,2051,40,7,<=50K
29,8,178551,13,9,9,34,11,5,6,0,0,40,7,<=50K
38,12,136137,27,10,9,10,57,5,6,0,0,50,7,>50K
47,45,55377,1,13,2,3,42,17,6,0,0,40,7,>50K
39,47,177728,22,14,14,18,4,5,20,0,0,40,7,<=50K
40,47,243580,1,13,9,18,11,5,6,0,0,48,7,<=50K
21,35,188535,27,10,2,35,30,5,6,0,0,40,7,<=50K
32,12,63910,13,9,14,3,30,28,20,0,0,40,7,<=50K
23,12,219535,13,9,2,10,30,5,6,0,0,40,7,<=50K
44,0,180609,13,9,9,49,11,5,6,0,0,40,7,<=50K
37,12,59313,27,10,44,25,4,17,6,0,0,40,35,<=50K
70,12,170428,1,13,63,18,42,5,20,0,0,20,50,<=50K
51,12,102615,22,14,9,49,11,5,6,0,1977,40,7,>50K
66,12,193132,23,5,44,25,4,17,20,0,0,30,7,<=50K
57,55,124137,27,10,9,10,11,5,6,0,0,40,7,<=50K
36,12,136629,27,10,9,41,11,5,6,0,0,40,7,>50K
48,55,148995,1,13,14,32,4,5,6,0,0,60,7,>50K
24,35,203076,13,9,9,35,11,5,6,0,0,40,7,<=50K
51,12,63424,22,14,9,18,19,5,20,0,0,40,7,>50K
43,12,241895,1,13,9,10,11,5,6,0,0,50,7,>50K
27,12,266973,13,9,9,34,11,5,6,0,0,60,7,<=50K
32,12,188048,1,13,2,3,30,5,20,0,0,40,7,<=50K
20,12,366929,27,10,2,3,30,5,20,0,0,35,7,<=50K
33,12,214129,27,10,14,3,4,5,20,0,0,40,7,<=50K
19,12,250818,27,10,2,3,4,5,6,0,0,40,7,<=50K
32,47,240979,27,10,9,34,11,5,6,0,0,60,7,>50K
35,12,98283,53,15,2,18,4,28,6,0,0,40,29,>50K
26,12,104746,13,9,9,34,11,5,6,5013,0,60,7,<=50K
39,12,103710,13,9,2,32,42,5,20,0,0,60,7,<=50K
24,12,159580,1,13,2,25,30,17,20,0,0,75,7,<=50K
45,12,117409,27,10,9,10,11,5,6,0,0,40,7,>50K
20,12,140001,27,10,2,3,30,5,6,0,0,40,7,<=50K
49,0,31650,1,13,9,18,57,5,20,0,0,45,7,<=50K
35,0,80771,22,14,2,18,4,5,20,0,0,40,7,<=50K
30,12,66278,13,9,2,3,4,5,20,0,0,40,7,<=50K
23,12,107801,27,10,2,3,30,5,20,0,1617,25,7,<=50K
33,12,206609,1,13,9,10,11,5,6,0,0,45,7,<=50K
35,12,282461,13,9,9,37,11,5,6,0,0,50,7,<=50K
31,12,188246,22,14,9,18,11,5,6,0,0,50,7,<=50K
20,12,279763,16,7,2,34,4,17,6,0,0,25,7,<=50K
44,12,467799,13,9,9,34,11,5,6,0,0,40,7,<=50K
33,8,137674,13,9,9,25,11,17,6,0,0,40,7,<=50K
50,12,158284,27,10,9,41,11,5,6,0,0,40,7,<=50K
25,12,204219,13,9,2,3,42,5,20,0,0,40,39,<=50K
28,0,210498,13,9,9,49,11,5,6,0,0,40,7,<=50K
60,45,63526,1,13,9,3,11,17,6,0,0,40,7,>50K
38,45,216924,33,11,9,34,11,5,6,0,0,40,7,<=50K
38,12,372559,27,10,9,34,11,17,6,0,0,40,7,<=50K
57,45,199114,1,13,2,3,4,5,6,0,2258,40,7,<=50K
50,12,168539,13,9,9,34,11,5,6,0,0,40,7,>50K
39,47,189911,16,7,14,3,42,5,20,0,0,40,7,<=50K
69,47,61958,13,9,9,34,11,5,6,1424,0,6,7,<=50K
51,0,68898,33,11,14,46,4,5,6,0,2444,39,7,>50K
42,12,204450,13,9,9,15,11,17,6,0,0,40,7,<=50K
53,12,311350,1,13,9,10,11,5,6,0,0,50,7,>50K
37,12,113750,1,13,9,15,11,5,6,0,0,40,7,<=50K
37,12,359591,58,6,9,34,11,5,6,0,0,40,7,<=50K
38,12,132879,13,9,9,34,11,5,6,7298,0,50,7,>50K
20,12,301199,27,10,2,25,30,5,20,0,0,24,7,<=50K
38,0,267540,27,10,44,3,42,17,20,0,0,38,7,<=50K
52,12,185407,33,11,9,34,11,5,6,0,0,48,67,>50K
48,55,191277,33,11,9,10,11,5,6,0,0,50,7,>50K
30,12,78980,33,11,9,41,11,5,6,0,0,40,7,>50K
37,8,241463,13,9,9,10,11,5,6,0,1848,65,7,>50K
47,12,216999,13,9,9,32,11,5,6,0,0,45,7,<=50K
33,47,120508,1,13,14,49,42,5,20,0,0,60,61,<=50K
33,12,122612,13,9,24,25,4,28,20,0,0,35,71,<=50K
20,12,94057,27,10,2,25,30,5,6,0,0,15,7,<=50K
41,0,197558,1,13,14,10,4,5,6,0,0,40,7,<=50K
32,12,351869,27,10,9,37,11,5,6,0,1485,45,7,>50K
54,8,121761,13,9,9,10,11,28,6,0,0,50,35,<=50K
36,45,184556,1,13,9,10,19,5,20,0,0,40,7,<=50K
46,12,268281,1,13,2,18,4,5,20,0,0,40,7,<=50K
45,12,235646,1,13,9,10,11,5,6,0,0,40,7,>50K
18,12,186909,27,10,2,25,30,5,20,0,0,16,7,<=50K
62,12,35783,27,10,9,37,11,5,6,0,0,60,7,<=50K
33,12,188861,13,9,9,41,11,5,6,0,0,40,7,<=50K
42,12,363591,13,9,14,34,42,5,6,0,0,40,7,<=50K
18,12,469921,27,10,2,18,30,5,20,0,0,40,7,<=50K
32,12,51150,33,11,14,3,42,5,20,0,0,40,7,<=50K
43,12,174325,36,4,9,37,11,17,6,0,0,40,7,<=50K
20,12,347530,13,9,2,25,42,17,20,0,0,25,7,<=50K
50,12,72351,1,13,14,32,4,5,6,0,0,45,7,<=50K
42,47,185129,43,16,9,10,11,5,6,0,0,43,35,>50K
36,12,188571,13,9,9,34,11,5,6,0,0,40,7,<=50K
22,12,255252,13,9,2,34,30,5,6,0,0,40,7,<=50K
30,12,291951,13,9,9,34,11,17,6,0,0,40,7,<=50K
33,8,223046,13,9,2,34,4,5,6,0,0,40,7,<=50K
43,47,37937,31,12,9,46,11,5,6,0,0,43,7,<=50K
38,12,295127,27,10,9,41,11,5,6,0,0,40,7,<=50K
34,47,183801,1,13,2,25,4,5,6,0,0,14,7,<=50K
40,12,116218,27,10,44,3,42,5,20,0,0,45,7,<=50K
40,12,143069,13,9,9,41,11,5,6,0,0,40,7,<=50K
41,47,235951,53,15,9,18,11,5,6,0,0,50,7,>50K
57,12,112840,27,10,9,32,11,5,6,0,0,50,7,>50K
65,47,146454,22,14,9,18,11,5,6,0,1648,4,91,<=50K
52,45,43705,27,10,9,25,11,5,6,0,0,50,7,<=50K
59,12,122283,53,15,9,18,11,28,6,99999,0,40,29,>50K
18,12,376647,13,9,2,15,30,5,6,2176,0,25,7,<=50K
48,12,101299,31,12,9,18,11,5,6,0,0,45,7,<=50K
45,12,96798,56,3,14,37,42,5,6,0,0,40,7,<=50K
24,12,194654,13,9,9,49,11,5,6,0,0,40,7,<=50K
27,0,206889,31,12,2,49,4,5,6,0,0,40,7,<=50K
40,12,226902,22,14,9,10,11,5,6,15024,0,50,7,>50K
44,0,150755,1,13,9,3,11,5,6,5013,0,40,7,<=50K
24,12,200679,13,9,2,40,30,17,6,0,0,50,7,<=50K
71,12,183678,53,15,9,18,11,5,6,0,0,16,7,<=50K
17,12,33138,77,8,2,32,30,5,6,0,0,40,7,<=50K
57,8,57071,27,10,9,34,11,5,6,3137,0,40,7,<=50K
71,35,35303,1,13,9,35,11,5,6,9386,0,30,7,>50K
37,12,188576,43,16,9,18,11,28,6,0,0,40,35,<=50K
33,12,169496,13,9,9,15,11,5,6,0,0,40,7,<=50K
41,12,58124,13,9,9,25,11,5,6,0,0,40,7,<=50K
25,12,356344,1,13,2,3,30,5,20,0,0,40,7,<=50K
42,8,444134,13,9,9,40,11,5,6,0,0,15,7,<=50K
18,35,340117,16,7,2,35,42,17,20,0,0,50,7,<=50K
34,12,219619,13,9,2,15,4,5,6,0,0,40,7,<=50K
57,35,334585,58,6,9,35,19,5,20,0,0,40,7,<=50K
27,47,331046,1,13,2,18,4,5,20,0,0,45,7,<=50K
46,35,443179,1,13,14,35,4,5,20,0,0,8,7,<=50K
64,35,239529,16,7,63,35,4,5,20,3674,0,35,7,<=50K
24,12,100345,1,13,2,18,30,5,6,0,0,20,7,<=50K
23,12,205653,1,13,2,15,30,5,6,0,0,30,7,<=50K
33,12,112383,27,10,9,18,11,5,6,0,0,40,7,<=50K
58,55,21626,33,11,14,32,4,5,6,2202,0,56,7,<=50K
25,12,135568,23,5,9,15,11,5,6,0,0,40,7,<=50K
44,12,190532,22,14,2,18,4,5,20,0,0,55,7,<=50K
53,45,266598,13,9,9,18,11,5,6,0,0,40,7,>50K
38,47,116608,13,9,9,3,19,5,20,0,0,35,7,>50K
36,12,353263,1,13,2,18,4,5,20,0,0,45,7,>50K
25,0,157617,13,9,2,10,4,5,6,0,0,40,7,<=50K
54,45,21698,1,13,14,10,42,5,20,0,0,40,7,<=50K
31,12,77143,77,8,44,37,42,17,6,0,0,40,7,<=50K
18,0,342852,13,9,2,3,30,5,6,0,0,40,7,<=50K
40,12,176602,13,9,14,25,4,17,6,0,0,40,7,<=50K
26,12,146343,27,10,9,32,19,17,20,0,0,40,7,<=50K
68,35,146645,43,16,9,35,11,5,6,20051,0,50,7,>50K
33,12,221966,1,13,2,18,4,5,6,2202,0,50,7,<=50K
22,12,215546,31,12,2,10,4,5,6,0,0,55,7,<=50K
50,0,173020,27,10,9,34,11,5,6,0,0,40,7,<=50K
24,35,247734,1,13,2,35,30,5,6,0,0,30,7,<=50K
44,12,252202,13,9,14,3,4,5,20,0,0,40,7,<=50K
37,12,497300,13,9,2,25,42,17,6,0,0,40,7,<=50K
34,8,426431,1,13,9,34,11,5,6,0,0,40,7,<=50K
45,45,162410,27,10,63,46,4,5,20,0,0,45,7,>50K
77,35,143516,22,14,9,35,11,5,6,0,0,8,7,>50K
25,12,190350,58,6,9,25,30,5,20,0,0,35,7,<=50K
20,12,194504,27,10,44,32,42,17,20,0,0,40,7,<=50K
46,45,110884,13,9,2,3,4,38,6,0,0,40,7,<=50K
26,12,187652,31,12,2,46,30,5,6,0,0,40,7,<=50K
45,12,81400,65,2,9,25,19,5,20,0,0,25,80,<=50K
70,35,97831,13,9,63,35,42,5,20,0,0,4,7,<=50K
57,12,180920,13,9,9,37,11,5,6,0,0,40,7,>50K
28,12,189186,33,11,2,32,4,5,6,0,0,40,7,<=50K
35,35,144172,31,12,9,35,19,5,20,0,0,16,7,<=50K
36,12,607848,27,10,9,32,11,5,6,7688,0,45,7,>50K
32,12,207301,13,9,2,15,4,5,20,0,0,40,7,<=50K
29,12,293073,1,13,2,32,4,5,6,0,0,50,7,>50K
36,12,210452,1,13,14,18,42,5,6,0,0,45,7,<=50K
19,12,41400,13,9,2,15,30,5,6,0,0,30,7,<=50K
27,12,164170,1,13,2,46,42,28,20,0,0,20,64,<=50K
48,12,112906,22,14,9,37,11,5,6,0,0,55,7,>50K
49,8,126268,1,13,9,34,11,5,6,0,0,50,7,<=50K
55,12,208311,22,14,9,46,11,5,6,0,1977,20,7,>50K
61,12,28291,13,9,14,40,4,5,20,0,0,82,7,<=50K
42,47,121998,27,10,9,10,11,5,6,15024,0,40,7,>50K
42,45,31621,31,12,14,3,4,5,20,0,0,40,7,<=50K
30,47,108386,33,11,9,49,11,5,6,0,0,40,7,<=50K
32,8,134727,13,9,9,41,11,5,6,0,0,40,7,<=50K
37,12,208391,27,10,9,37,11,5,6,0,0,40,7,>50K
35,12,112271,27,10,9,34,11,5,6,0,0,45,7,<=50K
30,12,173350,33,11,24,3,4,5,20,0,0,40,7,<=50K
30,12,243190,53,15,9,18,11,28,6,0,0,20,29,>50K
55,12,185436,27,10,9,10,11,5,6,0,0,70,7,>50K
36,12,290409,27,10,9,37,11,5,6,0,0,40,7,<=50K
33,12,80058,13,9,2,25,30,5,6,0,0,48,7,<=50K
56,47,370045,1,13,9,18,11,5,6,0,0,40,7,>50K
26,12,36936,33,11,9,34,11,5,6,0,2002,40,7,<=50K
37,12,231180,13,9,9,41,11,5,6,0,0,40,7,<=50K
28,12,119793,13,9,2,32,30,5,6,0,0,60,7,<=50K
38,12,102178,13,9,9,37,11,5,6,0,0,50,7,<=50K
76,35,135039,13,9,9,35,11,5,6,0,0,20,7,<=50K
35,35,317780,27,10,2,35,42,17,20,0,0,40,7,<=50K
48,12,232840,27,10,63,3,42,5,20,0,0,43,7,<=50K
35,12,33975,31,12,9,34,11,5,6,0,0,40,7,<=50K
39,47,256997,1,13,9,34,11,5,6,0,0,40,7,<=50K
64,12,298301,13,9,9,25,11,5,6,0,0,40,7,<=50K
22,12,310380,13,9,2,3,42,17,20,0,0,40,7,<=50K
45,47,182100,1,13,9,32,11,5,6,0,0,40,7,>50K
27,12,501172,56,3,9,37,11,5,6,0,0,40,39,<=50K
43,0,143939,13,9,14,3,42,5,20,0,0,50,7,>50K
23,12,85088,27,10,2,25,30,5,20,0,0,37,7,<=50K
25,12,282313,58,6,2,15,30,17,6,0,1602,40,7,<=50K
39,12,230054,22,14,9,18,11,5,6,0,0,50,7,>50K
63,12,236338,13,9,9,32,19,5,20,0,0,35,7,<=50K
37,12,321943,53,15,9,18,11,5,6,0,0,40,7,>50K
26,45,218782,13,9,9,3,11,52,6,0,0,40,7,<=50K
33,12,191385,1,13,2,18,4,5,6,0,0,40,60,<=50K
45,55,185497,1,13,9,10,19,28,20,0,0,70,35,<=50K
28,12,126129,27,10,2,3,4,5,20,0,0,40,7,<=50K
20,12,199268,27,10,2,25,30,5,20,0,0,20,7,<=50K
34,12,255693,13,9,9,3,19,5,20,0,0,20,7,<=50K
34,12,203488,27,10,9,37,11,5,6,0,0,40,7,<=50K
41,12,203233,13,9,9,10,11,5,6,0,0,40,7,>50K
38,12,203836,27,10,9,32,11,5,6,0,0,50,7,>50K
36,12,187847,1,13,9,10,11,5,6,7688,0,40,7,>50K
38,12,116358,27,10,9,25,11,28,6,0,0,40,64,<=50K
46,55,198660,1,13,9,32,11,5,6,99999,0,72,7,>50K
43,8,89636,1,13,9,32,19,28,20,0,0,60,48,<=50K
49,12,120629,27,10,63,32,42,5,20,0,0,30,7,<=50K
26,47,150226,1,13,2,18,30,5,20,0,0,35,7,<=50K
28,12,137898,13,9,14,3,4,5,20,0,0,35,7,<=50K
54,55,146574,13,9,9,34,11,5,6,0,0,40,7,>50K
53,12,88725,13,9,2,34,4,52,20,0,0,40,35,<=50K
24,12,142022,27,10,2,15,30,5,6,0,0,50,7,<=50K
23,12,284898,27,10,2,10,30,5,6,0,0,30,7,<=50K
55,47,212448,13,9,14,3,4,5,20,0,0,40,7,<=50K
58,8,203039,23,5,44,34,4,5,6,0,0,40,7,<=50K
26,12,227489,13,9,2,46,57,17,6,0,0,40,35,<=50K
19,12,105289,58,6,2,25,57,17,20,0,0,20,7,<=50K
28,35,223745,27,10,2,35,42,5,20,0,0,40,7,<=50K
45,12,242994,27,10,2,32,4,5,6,0,0,52,7,<=50K
30,12,196385,27,10,9,34,11,5,6,0,0,45,7,>50K
76,12,116202,13,9,63,25,42,5,20,0,0,33,7,<=50K
47,12,140045,13,9,44,3,42,5,20,0,0,40,7,<=50K
34,12,133503,27,10,14,37,4,5,6,2174,0,40,7,<=50K
40,12,226585,27,10,9,3,19,5,20,0,0,35,7,>50K
24,12,85041,13,9,44,25,42,5,20,0,0,25,7,<=50K
30,12,162442,1,13,9,18,19,5,20,7688,0,50,7,>50K
67,12,279980,27,10,9,37,11,5,6,10605,0,10,7,>50K
24,12,216563,13,9,9,41,19,5,20,0,0,40,7,<=50K
43,47,231964,27,10,14,3,42,5,20,0,0,40,7,<=50K
29,12,263855,77,8,2,34,42,5,6,0,0,40,7,<=50K
40,12,124915,13,9,9,41,11,5,6,0,0,40,7,<=50K
61,45,178312,27,10,9,18,11,5,6,0,0,40,7,<=50K
45,47,215862,43,16,9,10,11,5,6,7688,0,45,7,>50K
21,0,39236,27,10,2,46,4,5,20,0,0,50,7,<=50K
58,12,349910,13,9,9,10,11,5,6,7688,0,40,7,>50K
52,12,75839,27,10,9,46,11,5,6,0,0,40,7,<=50K
34,12,176711,13,9,2,3,30,5,6,0,0,40,7,<=50K
20,12,266525,27,10,2,18,57,17,20,594,0,20,7,<=50K
25,35,34307,27,10,2,35,4,5,6,0,0,40,7,<=50K
46,12,331776,13,9,9,41,11,5,6,0,0,40,7,<=50K
54,12,111469,27,10,14,10,4,5,20,0,0,40,7,<=50K
43,0,198965,22,14,9,18,11,5,6,0,0,40,7,>50K
25,12,288185,23,5,9,41,11,5,6,0,0,40,39,<=50K
21,12,198050,31,12,2,3,4,5,20,0,0,25,7,<=50K
65,12,242580,27,10,14,18,4,5,6,11678,0,50,7,>50K
37,12,173128,13,9,14,25,4,5,6,0,0,40,7,<=50K
29,12,87905,13,9,14,25,4,5,6,10520,0,40,7,>50K
44,12,173704,1,13,9,10,11,5,6,0,0,40,7,>50K
37,45,93225,27,10,9,3,11,5,6,7688,0,40,7,>50K
38,12,323269,27,10,9,25,19,17,20,0,0,40,7,<=50K
35,12,158046,27,10,9,32,11,5,6,5013,0,70,7,<=50K
32,12,133503,13,9,9,3,11,5,6,0,0,40,7,<=50K
44,8,172296,27,10,44,32,42,5,6,0,0,60,7,<=50K
39,35,201105,1,13,9,35,19,5,20,0,0,30,7,<=50K
23,12,176486,27,10,2,25,57,5,20,0,0,25,7,<=50K
25,55,182750,1,13,2,32,4,5,6,0,0,45,7,>50K
23,12,82497,27,10,2,32,30,5,20,0,0,28,7,<=50K
47,12,208872,27,10,9,34,11,5,6,0,0,40,7,<=50K
47,12,145269,16,7,14,34,4,5,20,0,0,45,7,<=50K
25,12,19214,13,9,2,15,4,5,6,0,0,40,7,<=50K
35,12,149347,27,10,9,34,11,5,6,0,0,45,7,<=50K
68,35,53850,36,4,9,35,11,38,6,0,0,40,7,<=50K
50,12,158294,33,11,9,46,11,5,6,3103,0,40,7,>50K
47,12,152073,13,9,14,41,42,5,20,0,0,40,7,<=50K
35,12,189623,43,16,9,10,11,5,6,0,0,45,7,>50K
24,12,341368,13,9,2,3,4,5,6,0,0,40,7,<=50K
21,12,201603,13,9,2,41,30,5,6,2176,0,40,7,<=50K
35,12,270572,1,13,14,18,4,5,20,0,0,40,7,>50K
30,12,285295,1,13,9,25,19,28,20,0,0,40,64,<=50K
17,12,126779,16,7,2,25,30,17,6,0,0,20,7,<=50K
49,35,202874,13,9,44,35,42,5,20,0,0,40,69,<=50K
27,12,373499,56,3,2,25,4,5,6,0,0,60,80,<=50K
22,12,244773,13,9,2,32,30,17,20,0,0,15,7,<=50K
22,0,96862,27,10,2,3,30,5,20,0,0,40,7,<=50K
50,12,162632,13,9,9,34,11,5,6,0,0,2,7,<=50K
51,8,159755,33,11,9,46,11,5,6,0,0,38,7,>50K
27,12,37088,1,13,9,46,11,5,6,0,0,30,7,<=50K
27,12,335421,1,13,2,18,4,5,20,0,0,20,7,<=50K
23,97,188535,36,4,14,35,4,5,6,0,0,35,7,<=50K
20,0,349365,13,9,2,25,4,5,20,0,0,40,7,<=50K
42,12,33002,13,9,9,10,11,5,6,0,0,48,7,<=50K
32,12,330715,13,9,9,34,11,5,6,99999,0,40,7,>50K
45,12,146857,1,13,9,10,11,5,6,0,0,38,7,>50K
35,12,275522,36,4,63,25,42,5,20,0,0,80,7,<=50K
22,12,43646,13,9,9,34,30,5,6,0,0,40,7,<=50K
34,12,154548,27,10,2,3,42,5,20,0,0,38,7,<=50K
28,12,47907,1,13,2,3,4,5,20,0,0,40,7,<=50K
38,12,238397,1,13,14,82,42,5,20,0,0,24,7,<=50K
48,47,195949,27,10,9,49,11,5,6,0,0,42,7,>50K
22,35,354351,27,10,2,35,4,5,6,0,0,40,7,<=50K
34,12,349169,22,14,9,34,11,5,6,0,0,40,39,<=50K
25,12,158662,13,9,9,3,19,5,20,0,0,50,7,>50K
23,47,23438,13,9,2,18,4,5,20,0,0,40,7,<=50K
38,12,107302,27,10,9,32,11,5,6,0,0,60,7,>50K
43,12,174196,13,9,2,25,42,17,20,0,0,40,7,<=50K
49,47,226871,13,9,9,41,11,17,6,0,0,40,7,>50K
23,12,124971,27,10,14,3,4,5,6,0,0,40,7,<=50K
57,12,214061,13,9,14,3,4,5,20,0,0,40,7,<=50K
24,12,441700,1,13,2,46,30,5,6,0,0,40,7,<=50K
44,55,104892,27,10,9,34,11,5,6,0,0,58,7,>50K
34,12,234386,31,12,14,34,4,5,6,0,0,50,7,<=50K
29,47,188278,27,10,9,18,11,5,6,0,0,40,7,<=50K
29,12,244395,16,7,2,25,42,17,20,0,0,40,7,<=50K
35,12,30916,13,9,9,37,11,5,6,0,0,50,7,>50K
48,12,219565,13,9,9,34,11,5,6,0,0,40,7,<=50K
38,12,377486,13,9,2,34,4,5,6,0,0,36,7,<=50K
42,47,137232,13,9,14,49,42,5,20,0,0,50,7,<=50K
53,12,233369,27,10,63,10,42,5,20,0,0,40,7,<=50K
29,12,71067,53,15,2,18,4,5,20,0,0,55,7,<=50K
59,12,195176,1,13,9,32,11,5,6,0,0,72,7,<=50K
31,12,98639,13,9,2,34,42,5,6,0,0,40,7,<=50K
34,12,183778,13,9,9,34,11,5,6,0,0,40,7,<=50K
51,12,123011,1,13,14,10,4,5,6,0,2559,50,7,>50K
